venta_id,producto_id,cantidad_producto,subtotal
VTA_46124074,PROD_352692,20,1627.0
VTA_46124074,PROD_851292,1,18.15
VTA_46124074,PROD_431880,16,446.4
VTA_46124074,PROD_602050,8,374.56
VTA_46124074,PROD_097409,17,395.93
VTA_46124074,PROD_019181,2,163.16
VTA_46124074,PROD_561285,13,304.07
VTA_40104225,PROD_445049,1,3.63
VTA_40104225,PROD_966036,16,1100.64
VTA_40104225,PROD_864434,13,502.58
VTA_40104225,PROD_227601,14,661.22
VTA_40104225,PROD_018204,20,2220.2
VTA_40104225,PROD_231148,9,1195.56
VTA_56508996,PROD_919088,13,469.3
VTA_56508996,PROD_148931,10,92.4
VTA_56508996,PROD_497592,7,862.89
VTA_84370232,PROD_057654,16,2324.96
VTA_84370232,PROD_995026,20,611.6
VTA_43279402,PROD_199386,17,2407.54
VTA_43279402,PROD_514050,4,266.68
VTA_43279402,PROD_147392,6,471.0
VTA_43279402,PROD_431790,20,1692.8
VTA_43279402,PROD_015107,5,240.0
VTA_43279402,PROD_361230,20,1463.4
VTA_43279402,PROD_108751,6,552.18
VTA_72059192,PROD_087602,5,109.45
VTA_72059192,PROD_559077,8,588.96
VTA_72059192,PROD_894841,10,78.4
VTA_48021230,PROD_216741,18,780.12
VTA_48021230,PROD_833124,20,2279.2
VTA_48021230,PROD_986285,15,532.65
VTA_74915612,PROD_106905,17,62.9
VTA_74915612,PROD_574195,12,1229.64
VTA_74915612,PROD_467222,11,1624.48
VTA_74915612,PROD_760248,8,797.68
VTA_74915612,PROD_336965,1,64.15
VTA_74915612,PROD_694877,14,823.2
VTA_74915612,PROD_148931,8,73.92
VTA_74915612,PROD_933675,15,1307.55
VTA_99934874,PROD_469999,13,1824.55
VTA_20301379,PROD_421841,16,545.6
VTA_20301379,PROD_733579,7,536.27
VTA_20301379,PROD_146558,14,847.7
VTA_77069008,PROD_778042,12,1482.84
VTA_77069008,PROD_619093,4,292.4
VTA_77069008,PROD_281037,1,56.68
VTA_77069008,PROD_807982,10,1032.3
VTA_77069008,PROD_294668,19,1299.98
VTA_77069008,PROD_111265,2,134.08
VTA_77069008,PROD_084536,8,925.2
VTA_63572746,PROD_740618,18,2058.3
VTA_63572746,PROD_669624,5,433.2
VTA_63572746,PROD_894966,7,1011.64
VTA_90431921,PROD_092621,15,1836.6
VTA_90431921,PROD_904803,2,90.44
VTA_90431921,PROD_820169,14,368.34
VTA_90431921,PROD_523291,1,72.92
VTA_90431921,PROD_814649,12,738.84
VTA_90431921,PROD_974963,17,418.54
VTA_42583067,PROD_364011,19,1870.36
VTA_41760459,PROD_947680,5,131.85
VTA_74602434,PROD_809602,4,158.32
VTA_74602434,PROD_680601,18,1185.48
VTA_74602434,PROD_400918,17,2003.11
VTA_74602434,PROD_481409,9,413.19
VTA_74602434,PROD_477296,14,1789.9
VTA_74602434,PROD_925197,11,539.44
VTA_29776441,PROD_951488,18,2196.72
VTA_76898275,PROD_055845,3,149.4
VTA_76898275,PROD_889964,1,60.65
VTA_76898275,PROD_864434,20,773.2
VTA_91286822,PROD_443195,13,328.25
VTA_91286822,PROD_169279,6,183.9
VTA_91286822,PROD_825698,19,2266.7
VTA_91286822,PROD_084536,15,1734.75
VTA_91286822,PROD_489131,20,1961.0
VTA_91286822,PROD_936668,20,920.0
VTA_91286822,PROD_533316,10,82.8
VTA_91286822,PROD_854752,6,505.62
VTA_33175500,PROD_748473,5,452.15
VTA_33175500,PROD_263131,9,441.18
VTA_33175500,PROD_994600,1,94.89
VTA_33175500,PROD_178776,18,2666.88
VTA_33175500,PROD_397426,17,836.4
VTA_33175500,PROD_787289,18,435.24
VTA_33175500,PROD_401269,4,181.2
VTA_33175500,PROD_429960,11,347.49
VTA_18925682,PROD_077217,12,1156.68
VTA_18925682,PROD_779028,7,785.12
VTA_18925682,PROD_675245,19,2196.21
VTA_18925682,PROD_308346,7,545.72
VTA_28191013,PROD_256651,19,806.55
VTA_28191013,PROD_755702,14,710.22
VTA_28191013,PROD_911662,17,146.88
VTA_28191013,PROD_396904,8,173.68
VTA_09039423,PROD_187186,9,813.15
VTA_09039423,PROD_701708,10,967.6
VTA_09039423,PROD_810125,19,1882.33
VTA_09039423,PROD_928162,8,537.92
VTA_09039423,PROD_427895,18,1553.76
VTA_94624111,PROD_810125,20,1981.4
VTA_94624111,PROD_151025,3,438.99
VTA_94624111,PROD_943544,15,1227.15
VTA_94624111,PROD_097409,15,349.35
VTA_94624111,PROD_819335,12,1156.2
VTA_23953821,PROD_884335,5,495.0
VTA_23953821,PROD_421841,16,545.6
VTA_23953821,PROD_787289,20,483.6
VTA_99177974,PROD_335140,12,228.84
VTA_99177974,PROD_497592,20,2465.4
VTA_99177974,PROD_673018,10,195.3
VTA_99177974,PROD_783467,12,153.72
VTA_99177974,PROD_674531,5,495.9
VTA_99177974,PROD_700914,6,852.9
VTA_55530321,PROD_272431,3,434.31
VTA_55530321,PROD_507982,20,365.2
VTA_55530321,PROD_446017,1,65.65
VTA_55530321,PROD_328143,13,1625.26
VTA_55530321,PROD_174268,5,649.25
VTA_97362068,PROD_856275,1,120.59
VTA_97362068,PROD_531695,13,1525.81
VTA_97362068,PROD_855114,1,97.83
VTA_97362068,PROD_119346,14,1089.48
VTA_97362068,PROD_851292,14,254.1
VTA_97362068,PROD_614038,16,260.96
VTA_85011174,PROD_292033,9,931.32
VTA_84383895,PROD_090010,3,306.93
VTA_94427641,PROD_686776,20,1882.6
VTA_94427641,PROD_104021,13,1127.49
VTA_94427641,PROD_979290,1,97.01
VTA_94427641,PROD_514817,1,133.11
VTA_94427641,PROD_044146,10,1235.2
VTA_38470014,PROD_972226,20,638.6
VTA_38470014,PROD_654821,11,1511.51
VTA_62532704,PROD_889964,7,424.55
VTA_62532704,PROD_286718,2,26.58
VTA_62532704,PROD_636601,10,1108.7
VTA_62532704,PROD_779028,3,336.48
VTA_62532704,PROD_722036,9,707.04
VTA_99936772,PROD_614247,8,478.32
VTA_99936772,PROD_540196,14,1530.2
VTA_99936772,PROD_923023,18,2392.02
VTA_99936772,PROD_376088,18,340.38
VTA_99936772,PROD_874021,16,2091.84
VTA_83902569,PROD_738439,10,291.3
VTA_83902569,PROD_397426,3,147.6
VTA_83902569,PROD_789441,19,2637.96
VTA_83902569,PROD_749994,2,29.5
VTA_35778324,PROD_061024,19,1801.01
VTA_35778324,PROD_163266,7,917.21
VTA_09238521,PROD_008750,4,290.16
VTA_09238521,PROD_943869,2,105.8
VTA_09238521,PROD_826113,14,661.36
VTA_09238521,PROD_798228,15,1600.35
VTA_09238521,PROD_743878,9,198.27
VTA_09238521,PROD_602050,14,655.48
VTA_09238521,PROD_456762,6,168.48
VTA_19044834,PROD_559317,12,1427.76
VTA_19044834,PROD_468470,11,1027.29
VTA_19044834,PROD_987511,6,529.68
VTA_19044834,PROD_041628,15,250.95
VTA_19044834,PROD_117051,20,154.2
VTA_19044834,PROD_333553,5,74.6
VTA_75063479,PROD_773830,10,1002.3
VTA_75063479,PROD_734437,13,1399.58
VTA_75063479,PROD_468470,8,747.12
VTA_75063479,PROD_960727,4,177.2
VTA_75063479,PROD_674085,20,1368.8
VTA_86260293,PROD_240110,4,264.6
VTA_86260293,PROD_547654,4,506.28
VTA_86260293,PROD_819335,8,770.8
VTA_86260293,PROD_689139,2,55.86
VTA_86260293,PROD_574195,4,409.88
VTA_86260293,PROD_077217,2,192.78
VTA_86260293,PROD_904155,12,493.32
VTA_09010213,PROD_178023,10,139.7
VTA_09010213,PROD_560799,20,1198.8
VTA_09010213,PROD_090010,14,1432.34
VTA_90889054,PROD_256651,20,849.0
VTA_90889054,PROD_306638,2,6.18
VTA_90889054,PROD_621531,8,411.04
VTA_90889054,PROD_787289,17,411.06
VTA_90889054,PROD_002991,10,976.6
VTA_90889054,PROD_427242,8,700.56
VTA_90889054,PROD_461680,11,1319.23
VTA_25683371,PROD_177374,19,1728.81
VTA_25683371,PROD_068865,1,102.5
VTA_25683371,PROD_855114,13,1271.79
VTA_25683371,PROD_410931,12,1670.04
VTA_25683371,PROD_227601,10,472.3
VTA_25683371,PROD_432608,12,1737.36
VTA_25683371,PROD_469999,6,842.1
VTA_25683371,PROD_967477,14,1302.98
VTA_05871677,PROD_256651,1,42.45
VTA_05871677,PROD_290051,14,696.08
VTA_05871677,PROD_146468,5,320.9
VTA_05871677,PROD_163266,4,524.12
VTA_05871677,PROD_613496,8,1090.48
VTA_10780209,PROD_484692,10,1162.1
VTA_10780209,PROD_590373,1,131.53
VTA_10780209,PROD_348131,13,191.49
VTA_10780209,PROD_568568,13,1424.8
VTA_15523243,PROD_826113,16,755.84
VTA_15523243,PROD_083368,19,357.2
VTA_15523243,PROD_229833,3,276.3
VTA_15523243,PROD_069575,18,2194.56
VTA_15523243,PROD_612870,13,1728.61
VTA_15523243,PROD_243346,18,2399.22
VTA_23971496,PROD_669647,12,1383.6
VTA_23971496,PROD_119346,16,1245.12
VTA_23971496,PROD_637589,2,82.64
VTA_23262281,PROD_814649,13,800.41
VTA_36729728,PROD_207361,1,60.54
VTA_36729728,PROD_080378,10,1489.2
VTA_36729728,PROD_504057,5,484.35
VTA_36729728,PROD_195408,9,1084.5
VTA_36729728,PROD_121674,19,290.7
VTA_36729728,PROD_830658,5,156.1
VTA_13440472,PROD_207361,4,242.16
VTA_13440472,PROD_130007,16,305.28
VTA_13440472,PROD_292033,20,2069.6
VTA_13440472,PROD_431439,10,982.7
VTA_13440472,PROD_383135,20,2133.0
VTA_76718572,PROD_683023,14,2061.08
VTA_76718572,PROD_822162,15,490.65
VTA_76718572,PROD_187186,19,1716.65
VTA_76718572,PROD_654821,18,2473.38
VTA_76718572,PROD_135044,9,75.51
VTA_76718572,PROD_774776,13,420.55
VTA_76718572,PROD_925197,8,392.32
VTA_76718572,PROD_302202,14,844.34
VTA_73661678,PROD_523291,13,947.96
VTA_73661678,PROD_240110,2,132.3
VTA_27638525,PROD_273834,15,938.55
VTA_27638525,PROD_807982,7,722.61
VTA_27638525,PROD_454006,7,956.69
VTA_27638525,PROD_827225,15,2129.25
VTA_27638525,PROD_582806,13,675.22
VTA_27638525,PROD_376088,3,56.73
VTA_27638525,PROD_163266,8,1048.24
VTA_52667239,PROD_960428,11,668.58
VTA_52667239,PROD_504057,9,871.83
VTA_52667239,PROD_945287,6,99.96
VTA_52667239,PROD_505216,8,1027.52
VTA_52667239,PROD_767830,20,742.8
VTA_86452828,PROD_854752,14,1179.78
VTA_86452828,PROD_211055,3,91.08
VTA_86452828,PROD_427242,7,612.99
VTA_86452828,PROD_369685,2,54.66
VTA_86452828,PROD_091892,16,1081.76
VTA_86452828,PROD_041628,1,16.73
VTA_49717996,PROD_084749,16,52.48
VTA_49717996,PROD_738447,5,195.85
VTA_49717996,PROD_971046,2,263.3
VTA_49717996,PROD_940791,7,200.76
VTA_49717996,PROD_029575,1,144.04
VTA_66022715,PROD_427242,9,788.13
VTA_66022715,PROD_694877,9,529.2
VTA_66022715,PROD_160079,11,543.73
VTA_66022715,PROD_909877,11,1198.12
VTA_74662542,PROD_273834,5,312.85
VTA_74662542,PROD_663491,17,309.23
VTA_74662542,PROD_601722,1,88.29
VTA_74662542,PROD_617542,5,98.95
VTA_74662542,PROD_438600,18,2376.72
VTA_74662542,PROD_172332,13,90.48
VTA_74662542,PROD_242965,19,510.15
VTA_93185355,PROD_697692,14,284.48
VTA_93185355,PROD_833124,9,1025.64
VTA_93185355,PROD_469871,1,106.4
VTA_21300179,PROD_663491,12,218.28
VTA_21300179,PROD_069575,18,2194.56
VTA_21300179,PROD_111703,17,166.6
VTA_73417640,PROD_610348,13,1582.23
VTA_73417640,PROD_380278,9,599.13
VTA_15866451,PROD_199386,15,2124.3
VTA_56661815,PROD_830658,5,156.1
VTA_56661815,PROD_936893,3,33.18
VTA_56661815,PROD_329768,17,2274.77
VTA_56661815,PROD_525365,18,671.04
VTA_56661815,PROD_575342,4,214.64
VTA_56661815,PROD_294975,1,78.67
VTA_56661815,PROD_471786,6,82.08
VTA_84483104,PROD_735163,8,610.08
VTA_84483104,PROD_716525,19,2314.39
VTA_84483104,PROD_789516,17,665.55
VTA_84483104,PROD_662156,15,1199.4
VTA_84483104,PROD_100002,19,2626.56
VTA_84483104,PROD_802806,9,964.71
VTA_59365933,PROD_437364,7,549.64
VTA_59365933,PROD_641013,3,105.51
VTA_59365933,PROD_940791,17,487.56
VTA_59365933,PROD_889964,1,60.65
VTA_59365933,PROD_029575,3,432.12
VTA_59365933,PROD_353795,10,911.4
VTA_18148184,PROD_581159,5,63.3
VTA_18148184,PROD_077217,6,578.34
VTA_18148184,PROD_269168,12,1727.76
VTA_18148184,PROD_951488,1,122.04
VTA_18148184,PROD_960428,2,121.56
VTA_93238172,PROD_845728,14,1735.3
VTA_93238172,PROD_716360,13,1528.28
VTA_93238172,PROD_121674,8,122.4
VTA_56181812,PROD_967477,10,930.7
VTA_56181812,PROD_568954,10,510.0
VTA_56181812,PROD_017115,14,1875.16
VTA_56181812,PROD_488588,18,1557.36
VTA_56181812,PROD_889964,19,1152.35
VTA_56181812,PROD_413021,2,247.3
VTA_56181812,PROD_293005,8,735.12
VTA_34056359,PROD_641079,13,332.02
VTA_81787723,PROD_147392,2,157.0
VTA_81787723,PROD_121857,1,94.36
VTA_81787723,PROD_284418,13,25.61
VTA_81787723,PROD_044146,12,1482.24
VTA_81787723,PROD_263131,17,833.34
VTA_81787723,PROD_192699,4,532.52
VTA_81787723,PROD_864434,20,773.2
VTA_46134045,PROD_514817,20,2662.2
VTA_83316567,PROD_919088,12,433.2
VTA_83316567,PROD_965758,18,1612.98
VTA_83316567,PROD_141994,13,1308.45
VTA_83316567,PROD_262478,7,923.86
VTA_83316567,PROD_453661,20,2008.2
VTA_83316567,PROD_689928,12,322.92
VTA_83316567,PROD_709908,14,108.22
VTA_83316567,PROD_306638,8,24.72
VTA_73009077,PROD_023281,18,920.16
VTA_73009077,PROD_083435,1,85.74
VTA_73009077,PROD_315464,11,540.98
VTA_73009077,PROD_352692,3,244.05
VTA_73009077,PROD_083368,9,169.2
VTA_73009077,PROD_827225,1,141.95
VTA_92995760,PROD_204689,5,309.85
VTA_92995760,PROD_525365,9,335.52
VTA_64001978,PROD_063328,1,144.66
VTA_64001978,PROD_694877,17,999.6
VTA_64001978,PROD_353795,15,1367.1
VTA_28267208,PROD_421841,9,306.9
VTA_28267208,PROD_293396,5,168.5
VTA_28267208,PROD_399508,7,111.79
VTA_28267208,PROD_807982,14,1445.22
VTA_28267208,PROD_420363,6,824.28
VTA_28267208,PROD_427895,11,949.52
VTA_28267208,PROD_233025,3,415.56
VTA_15686285,PROD_791437,6,431.82
VTA_15686285,PROD_993474,13,1362.92
VTA_45920594,PROD_180750,19,2067.2
VTA_45920594,PROD_827225,13,1845.35
VTA_45920594,PROD_786793,18,2065.86
VTA_09633121,PROD_281125,10,1047.0
VTA_73711681,PROD_155928,4,595.4
VTA_73711681,PROD_148931,5,46.2
VTA_73711681,PROD_602050,3,140.46
VTA_73711681,PROD_063328,5,723.3
VTA_73711681,PROD_011814,8,196.88
VTA_73711681,PROD_365970,5,662.75
VTA_36169846,PROD_872078,16,93.6
VTA_36169846,PROD_399058,8,280.72
VTA_36169846,PROD_059527,5,645.1
VTA_36169846,PROD_199386,20,2832.4
VTA_36169846,PROD_002372,20,1400.0
VTA_36169846,PROD_421841,3,102.3
VTA_36169846,PROD_396904,11,238.81
VTA_36169846,PROD_092621,11,1346.84
VTA_50417297,PROD_683023,2,294.44
VTA_35159990,PROD_083368,2,37.6
VTA_35159990,PROD_353795,4,364.56
VTA_35159990,PROD_936987,2,237.26
VTA_35159990,PROD_969829,3,198.84
VTA_35159990,PROD_784592,12,96.48
VTA_35159990,PROD_610348,5,608.55
VTA_35159990,PROD_918218,10,368.8
VTA_73214363,PROD_592722,10,892.2
VTA_73214363,PROD_263131,6,294.12
VTA_73214363,PROD_795163,6,523.62
VTA_73214363,PROD_176565,7,1045.17
VTA_73214363,PROD_319060,11,1245.97
VTA_88756569,PROD_641296,6,863.64
VTA_88756569,PROD_747797,4,225.64
VTA_88756569,PROD_723824,5,527.25
VTA_88756569,PROD_476502,15,775.8
VTA_88756569,PROD_281037,12,680.16
VTA_88756569,PROD_752424,8,850.8
VTA_88756569,PROD_299859,17,76.67
VTA_07615589,PROD_383135,6,639.9
VTA_07615589,PROD_370033,20,264.2
VTA_07615589,PROD_993474,3,314.52
VTA_07615589,PROD_834647,9,199.17
VTA_07615589,PROD_941015,1,16.54
VTA_07615589,PROD_126056,18,1561.68
VTA_67074719,PROD_167709,9,53.28
VTA_67074719,PROD_484692,16,1859.36
VTA_82584251,PROD_736409,4,569.84
VTA_82584251,PROD_787289,3,72.54
VTA_82584251,PROD_352006,19,1307.01
VTA_82584251,PROD_336910,5,34.5
VTA_82584251,PROD_909877,3,326.76
VTA_82584251,PROD_596696,2,238.0
VTA_82584251,PROD_425357,2,20.52
VTA_02290249,PROD_560799,12,719.28
VTA_31496138,PROD_436463,20,1599.2
VTA_31496138,PROD_441205,11,1042.03
VTA_31496138,PROD_532434,2,254.16
VTA_22823282,PROD_827225,5,709.75
VTA_78552373,PROD_151652,20,959.2
VTA_78552373,PROD_352006,15,1031.85
VTA_78552373,PROD_246581,19,711.55
VTA_78552373,PROD_663270,19,1436.21
VTA_78552373,PROD_960428,8,486.24
VTA_78552373,PROD_490316,12,1589.76
VTA_78552373,PROD_778042,1,123.57
VTA_78483811,PROD_542822,14,1546.86
VTA_78483811,PROD_223130,1,53.81
VTA_78483811,PROD_028603,18,2685.6
VTA_13134634,PROD_488588,9,778.68
VTA_13134634,PROD_331354,15,1188.45
VTA_13134634,PROD_432608,7,1013.46
VTA_13134634,PROD_811663,10,1139.2
VTA_07277188,PROD_072433,16,493.44
VTA_02215311,PROD_864434,1,38.66
VTA_02215311,PROD_178776,3,444.48
VTA_02215311,PROD_550455,12,99.0
VTA_92241202,PROD_012919,13,95.03
VTA_92241202,PROD_581574,7,961.24
VTA_92241202,PROD_207361,1,60.54
VTA_57780280,PROD_769975,8,1093.28
VTA_57780280,PROD_617542,13,257.27
VTA_54349456,PROD_949153,2,136.56
VTA_54349456,PROD_617200,16,570.56
VTA_54349456,PROD_399058,7,245.63
VTA_54349456,PROD_789516,16,626.4
VTA_87350130,PROD_456177,4,589.96
VTA_87350130,PROD_669647,9,1037.7
VTA_87350130,PROD_969829,12,795.36
VTA_84200752,PROD_695658,8,626.16
VTA_84200752,PROD_589075,18,910.44
VTA_84200752,PROD_894841,13,101.92
VTA_29594149,PROD_810125,15,1486.05
VTA_29594149,PROD_365405,3,250.98
VTA_29594149,PROD_680601,7,461.02
VTA_29594149,PROD_568954,7,357.0
VTA_29594149,PROD_413021,16,1978.4
VTA_29594149,PROD_293005,12,1102.68
VTA_29594149,PROD_015085,12,544.2
VTA_95797573,PROD_308346,16,1247.36
VTA_95797573,PROD_734437,20,2153.2
VTA_95797573,PROD_148931,10,92.4
VTA_95797573,PROD_111703,13,127.4
VTA_95797573,PROD_947680,7,184.59
VTA_95797573,PROD_365970,1,132.55
VTA_95797573,PROD_701708,17,1644.92
VTA_95797573,PROD_636786,10,142.0
VTA_41145084,PROD_207361,17,1029.18
VTA_88903920,PROD_913052,12,1015.44
VTA_26682509,PROD_991446,20,427.0
VTA_26682509,PROD_854752,18,1516.86
VTA_76546875,PROD_820169,16,420.96
VTA_76546875,PROD_614247,3,179.37
VTA_76546875,PROD_471786,4,54.72
VTA_71605537,PROD_396316,12,381.84
VTA_71605537,PROD_767830,8,297.12
VTA_71605537,PROD_913212,1,84.13
VTA_40180148,PROD_889964,5,303.25
VTA_40180148,PROD_795163,12,1047.24
VTA_40180148,PROD_585721,19,2668.17
VTA_40180148,PROD_192699,11,1464.43
VTA_40180148,PROD_565820,4,6.12
VTA_40180148,PROD_823363,3,200.07
VTA_40180148,PROD_593510,3,205.89
VTA_40180148,PROD_712359,13,861.12
VTA_85767012,PROD_941015,1,16.54
VTA_85767012,PROD_348131,11,162.03
VTA_85767012,PROD_951069,1,108.24
VTA_85767012,PROD_675555,20,903.8
VTA_85767012,PROD_465975,18,2125.26
VTA_99691103,PROD_263131,14,686.28
VTA_99691103,PROD_514817,7,931.77
VTA_99691103,PROD_199386,17,2407.54
VTA_99691103,PROD_353795,15,1367.1
VTA_99691103,PROD_908875,16,1780.48
VTA_99691103,PROD_762969,8,944.96
VTA_99691103,PROD_918218,13,479.44
VTA_55373549,PROD_427242,17,1488.69
VTA_55373549,PROD_778042,19,2347.83
VTA_55373549,PROD_391504,17,965.6
VTA_55373549,PROD_115828,12,1384.56
VTA_59213727,PROD_348131,5,73.65
VTA_59213727,PROD_936987,18,2135.34
VTA_59213727,PROD_671518,10,604.7
VTA_59213727,PROD_593510,5,343.15
VTA_59213727,PROD_972226,17,542.81
VTA_59213727,PROD_603212,4,144.16
VTA_59213727,PROD_171005,11,38.39
VTA_28894528,PROD_040139,14,1112.44
VTA_28894528,PROD_097409,1,23.29
VTA_28894528,PROD_063514,2,163.88
VTA_28894528,PROD_184000,20,1292.8
VTA_28894528,PROD_641296,13,1871.22
VTA_28894528,PROD_671518,13,786.11
VTA_28894528,PROD_017115,13,1741.22
VTA_28894528,PROD_824018,20,746.8
VTA_62722245,PROD_437364,16,1256.32
VTA_62722245,PROD_380278,18,1198.26
VTA_62722245,PROD_577277,20,2696.2
VTA_62722245,PROD_582806,17,882.98
VTA_95689995,PROD_336187,9,1067.04
VTA_95689995,PROD_920875,16,318.88
VTA_95689995,PROD_974963,18,443.16
VTA_95689995,PROD_674085,15,1026.6
VTA_95689995,PROD_506018,19,1909.31
VTA_95689995,PROD_287811,14,210.98
VTA_95689995,PROD_128385,4,235.44
VTA_95689995,PROD_614247,6,358.74
VTA_75086363,PROD_950309,7,73.78
VTA_05213729,PROD_361230,3,219.51
VTA_05213729,PROD_469871,19,2021.6
VTA_05213729,PROD_336187,12,1422.72
VTA_83924266,PROD_680601,10,658.6
VTA_83924266,PROD_855114,18,1760.94
VTA_83924266,PROD_827017,9,942.21
VTA_83924266,PROD_335770,9,38.88
VTA_83924266,PROD_971306,17,845.75
VTA_81890484,PROD_575342,7,375.62
VTA_81890484,PROD_700914,1,142.15
VTA_81890484,PROD_273887,8,771.68
VTA_81890484,PROD_029575,3,432.12
VTA_81890484,PROD_933795,11,1430.11
VTA_67917917,PROD_854752,20,1685.4
VTA_67917917,PROD_265164,14,2088.66
VTA_67917917,PROD_692229,20,2500.4
VTA_67917917,PROD_959657,20,2659.0
VTA_67917917,PROD_500354,20,2072.8
VTA_67917917,PROD_603212,5,180.2
VTA_67917917,PROD_947680,4,105.48
VTA_67917917,PROD_048124,2,232.4
VTA_21669267,PROD_321812,1,47.61
VTA_21669267,PROD_834647,9,199.17
VTA_21669267,PROD_918533,11,467.28
VTA_21669267,PROD_849921,17,528.53
VTA_22852383,PROD_096127,9,122.76
VTA_52882888,PROD_474807,13,1078.09
VTA_00615660,PROD_347490,12,1118.52
VTA_00615660,PROD_536345,5,544.85
VTA_00615660,PROD_044108,9,98.1
VTA_09676835,PROD_525365,12,447.36
VTA_09676835,PROD_785992,9,302.94
VTA_09676835,PROD_415186,11,116.49
VTA_41012808,PROD_612870,4,531.88
VTA_41012808,PROD_854752,3,252.81
VTA_41012808,PROD_967477,6,558.42
VTA_41012808,PROD_734437,20,2153.2
VTA_41012808,PROD_928162,11,739.64
VTA_41012808,PROD_273834,7,437.99
VTA_41012808,PROD_823363,17,1133.73
VTA_80868133,PROD_308346,6,467.76
VTA_80868133,PROD_504057,16,1549.92
VTA_80868133,PROD_890936,12,1641.48
VTA_23636718,PROD_669624,16,1386.24
VTA_23636718,PROD_678597,10,1294.8
VTA_23636718,PROD_326855,3,344.43
VTA_23636718,PROD_366501,2,112.5
VTA_23636718,PROD_354368,3,440.88
VTA_23636718,PROD_606640,7,130.27
VTA_23636718,PROD_464846,6,825.42
VTA_95608821,PROD_694877,19,1117.2
VTA_95608821,PROD_799713,7,373.24
VTA_95608821,PROD_620997,13,1197.04
VTA_95608821,PROD_123505,20,1480.2
VTA_95608821,PROD_033256,17,1655.63
VTA_07886513,PROD_035854,17,675.07
VTA_07886513,PROD_650490,6,196.68
VTA_07886513,PROD_787289,12,290.16
VTA_07886513,PROD_008922,2,82.8
VTA_07886513,PROD_083059,3,83.61
VTA_07886513,PROD_041628,17,284.41
VTA_07886513,PROD_412006,4,595.48
VTA_07886513,PROD_144809,5,567.65
VTA_16828789,PROD_271896,5,571.45
VTA_16828789,PROD_592722,10,892.2
VTA_16828789,PROD_444059,7,110.32
VTA_88780559,PROD_717380,13,906.36
VTA_88780559,PROD_476502,7,362.04
VTA_39224150,PROD_095893,1,20.29
VTA_39224150,PROD_787289,16,386.88
VTA_39224150,PROD_991446,7,149.45
VTA_39224150,PROD_932071,7,136.29
VTA_39224150,PROD_735600,2,77.82
VTA_39224150,PROD_577277,1,134.81
VTA_39224150,PROD_920875,12,239.16
VTA_44748976,PROD_505216,19,2440.36
VTA_44748976,PROD_214804,8,372.48
VTA_44748976,PROD_087959,10,872.3
VTA_04626264,PROD_849588,5,306.55
VTA_04626264,PROD_437364,16,1256.32
VTA_04626264,PROD_964540,10,237.3
VTA_04626264,PROD_002945,3,371.97
VTA_04626264,PROD_072433,4,123.36
VTA_04626264,PROD_421841,20,682.0
VTA_04626264,PROD_827017,18,1884.42
VTA_04626264,PROD_500354,13,1347.32
VTA_63796225,PROD_562689,9,1009.62
VTA_63796225,PROD_072433,20,616.8
VTA_63796225,PROD_469999,2,280.7
VTA_63796225,PROD_964540,6,142.38
VTA_46083123,PROD_385424,11,1530.43
VTA_46083123,PROD_416904,8,658.72
VTA_46083123,PROD_193919,9,361.98
VTA_46083123,PROD_574195,7,717.29
VTA_46083123,PROD_518376,7,46.69
VTA_46083123,PROD_423564,14,27.58
VTA_46083123,PROD_789516,1,39.15
VTA_46083123,PROD_352006,2,137.58
VTA_21251297,PROD_720866,10,771.8
VTA_21251297,PROD_268366,13,1700.14
VTA_21251297,PROD_395590,16,2274.08
VTA_68839334,PROD_423278,5,284.4
VTA_68839334,PROD_851292,13,235.95
VTA_79398944,PROD_173845,1,42.14
VTA_79398944,PROD_117762,11,256.41
VTA_79398944,PROD_099770,17,377.06
VTA_49001768,PROD_855114,2,195.66
VTA_49001768,PROD_468334,14,1713.74
VTA_49001768,PROD_397426,19,934.8
VTA_49001768,PROD_983129,5,389.65
VTA_75110908,PROD_733579,19,1455.59
VTA_75110908,PROD_057654,11,1598.41
VTA_75110908,PROD_011814,19,467.59
VTA_75110908,PROD_002945,16,1983.84
VTA_75110908,PROD_218324,17,869.38
VTA_75110908,PROD_321812,9,428.49
VTA_75110908,PROD_092621,15,1836.6
VTA_77080979,PROD_988140,8,261.52
VTA_77080979,PROD_620997,8,736.64
VTA_77080979,PROD_820169,4,105.24
VTA_69312734,PROD_903344,17,2113.27
VTA_69312734,PROD_207626,7,251.02
VTA_69312734,PROD_467222,16,2362.88
VTA_69312734,PROD_947452,12,1570.8
VTA_69312734,PROD_379067,8,753.36
VTA_65824791,PROD_116682,17,1350.99
VTA_65824791,PROD_953818,9,692.46
VTA_65824791,PROD_286736,19,186.58
VTA_65824791,PROD_717380,18,1254.96
VTA_93199698,PROD_486085,9,1213.29
VTA_93199698,PROD_709908,9,69.57
VTA_93199698,PROD_935138,20,2702.4
VTA_93199698,PROD_148931,12,110.88
VTA_93199698,PROD_262478,7,923.86
VTA_93199698,PROD_697692,13,264.16
VTA_93199698,PROD_719350,6,835.74
VTA_93199698,PROD_714645,7,244.3
VTA_56428094,PROD_438281,17,1623.67
VTA_56428094,PROD_613496,1,136.31
VTA_56428094,PROD_095893,11,223.19
